timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T13:01:00Z,74.2,30.7,0.38,0.14,0.1,379
2026-06-01T13:01:30Z,66.26,45.2,0.67,0.68,0.21,380
2026-06-01T13:02:00Z,69.6,13.1,0.0,0.06,0.1,368
2026-06-01T13:02:30Z,54.07,11.9,0.0,0.01,0.22,397
2026-06-01T13:03:00Z,75.25,10.0,1.25,0.29,0.06,375
2026-06-01T13:03:30Z,69.47,10.0,0.0,0.16,0.13,387
2026-06-01T13:04:00Z,74.71,11.5,1.44,0.56,0.18,400
2026-06-01T13:04:30Z,66.03,15.5,0.0,0.09,0.06,400
2026-06-01T13:05:00Z,68.95,49.9,0.26,0.18,0.07,394
2026-06-01T13:05:30Z,83.2,25.0,0.0,0.72,0.05,366
2026-06-01T13:06:00Z,80.15,10.0,1.5,0.19,0.23,360
2026-06-01T13:06:30Z,78.51,31.3,0.0,0.03,0.24,383
2026-06-01T13:07:00Z,75.62,19.8,0.0,0.28,0.05,372
2026-06-01T13:07:30Z,65.06,25.4,0.0,0.36,0.22,378
2026-06-01T13:08:00Z,61.78,10.7,0.0,0.32,0.14,357
2026-06-01T13:08:30Z,80.39,10.0,0.0,0.3,0.22,391
2026-06-01T13:09:00Z,68.03,28.9,0.84,0.07,0.05,391
2026-06-01T13:09:30Z,65.96,19.2,0.0,0.33,0.23,376
2026-06-01T13:10:00Z,70.09,49.2,0.0,0.28,0.1,384
2026-06-01T13:10:30Z,68.77,35.3,0.0,0.72,0.27,367
2026-06-01T13:11:00Z,62.48,33.3,0.0,0.1,0.27,409
2026-06-01T13:11:30Z,58.7,33.0,0.0,0.43,0.07,380
2026-06-01T13:12:00Z,69.67,38.8,0.0,0.38,0.16,383
2026-06-01T13:12:30Z,75.55,18.5,0.0,0.5,0.12,381
2026-06-01T13:13:00Z,85.13,31.0,0.08,0.75,0.12,379
2026-06-01T13:13:30Z,76.42,10.0,0.0,0.03,0.3,395
2026-06-01T13:14:00Z,78.16,10.2,0.0,0.44,0.03,405
2026-06-01T13:14:30Z,58.91,23.5,1.5,0.35,0.17,366
2026-06-01T13:15:00Z,77.0,15.8,1.5,0.06,0.06,371
2026-06-01T13:15:30Z,72.85,10.0,0.63,0.07,0.11,381
2026-06-01T13:16:00Z,73.87,10.0,1.01,0.77,0.03,372
2026-06-01T13:16:30Z,82.91,43.0,0.0,0.55,0.04,377
2026-06-01T13:17:00Z,60.76,18.0,0.57,0.45,0.24,375
2026-06-01T13:17:30Z,69.59,23.8,0.0,0.78,0.01,384
2026-06-01T13:18:00Z,73.36,20.9,0.0,0.58,0.04,390
2026-06-01T13:18:30Z,90.63,10.0,0.0,0.74,0.22,415
2026-06-01T13:19:00Z,65.3,10.0,0.0,0.16,0.14,391
2026-06-01T13:19:30Z,77.51,19.1,1.5,0.4,0.09,378
2026-06-01T13:20:00Z,69.93,34.7,0.65,0.76,0.1,390
2026-06-01T13:20:30Z,69.94,21.7,0.13,0.68,0.24,394
2026-06-01T13:21:00Z,82.45,10.8,0.85,0.1,0.27,363
2026-06-01T13:21:30Z,68.52,10.0,0.54,0.16,0.23,394
2026-06-01T13:22:00Z,73.7,10.0,1.2,0.5,0.21,407
2026-06-01T13:22:30Z,75.34,10.0,1.5,0.04,0.2,367
2026-06-01T13:23:00Z,71.59,17.4,1.44,0.52,0.18,376
2026-06-01T13:23:30Z,84.87,24.9,1.29,0.66,0.22,389
2026-06-01T13:24:00Z,83.05,24.7,0.0,0.2,0.08,365
2026-06-01T13:24:30Z,67.35,10.0,1.36,0.05,0.24,391
2026-06-01T13:25:00Z,64.19,36.4,0.0,0.43,0.08,400
2026-06-01T13:25:30Z,62.19,10.0,1.5,0.44,0.19,397
2026-06-01T13:26:00Z,75.59,21.6,0.43,0.7,0.3,366
2026-06-01T13:26:30Z,78.17,25.8,0.0,0.29,0.12,360
2026-06-01T13:27:00Z,78.64,29.4,0.72,0.22,0.19,374
2026-06-01T13:27:30Z,65.02,10.0,0.0,0.02,0.17,383
2026-06-01T13:28:00Z,76.26,21.5,0.0,0.67,0.24,367
2026-06-01T13:28:30Z,62.38,34.6,1.42,0.36,0.16,385
2026-06-01T13:29:00Z,56.76,22.0,0.0,0.68,0.22,378
2026-06-01T13:29:30Z,72.71,10.0,0.0,0.73,0.28,379
2026-06-01T13:30:00Z,76.13,22.3,0.0,0.72,0.19,383
2026-06-01T13:30:30Z,68.21,48.2,0.0,0.39,0.25,407
2026-06-01T13:31:00Z,71.02,40.9,0.84,0.48,0.3,372
2026-06-01T13:31:30Z,84.23,10.0,0.48,0.06,0.13,379
2026-06-01T13:32:00Z,78.92,37.4,0.0,0.7,0.3,373
2026-06-01T13:32:30Z,66.32,35.3,0.0,0.71,0.26,380
2026-06-01T13:33:00Z,65.59,38.9,0.73,0.26,0.1,352
2026-06-01T13:33:30Z,61.77,10.0,0.62,0.73,0.11,390
2026-06-01T13:34:00Z,78.76,25.2,0.0,0.24,0.28,383
2026-06-01T13:34:30Z,67.4,25.4,0.0,0.09,0.12,392
2026-06-01T13:35:00Z,65.31,19.4,0.0,0.04,0.15,388
2026-06-01T13:35:30Z,61.03,17.9,0.0,0.69,0.07,388
2026-06-01T13:36:00Z,68.61,47.3,0.0,0.39,0.2,366
2026-06-01T13:36:30Z,75.06,31.4,0.66,0.57,0.09,377
2026-06-01T13:37:00Z,63.35,28.8,0.0,0.1,0.15,374
2026-06-01T13:37:30Z,88.86,32.3,0.0,0.41,0.04,375
2026-06-01T13:38:00Z,78.91,10.0,0.38,0.48,0.13,383
2026-06-01T13:38:30Z,63.22,10.0,0.27,0.08,0.18,382
2026-06-01T13:39:00Z,62.81,33.2,0.0,0.72,0.21,376
2026-06-01T13:39:30Z,74.5,10.0,0.0,0.77,0.26,367
2026-06-01T13:40:00Z,76.31,31.3,1.5,0.65,0.21,391
2026-06-01T13:40:30Z,69.97,19.9,0.0,0.66,0.11,378
2026-06-01T13:41:00Z,63.49,18.6,0.0,0.17,0.14,365
2026-06-01T13:41:30Z,78.09,39.7,0.53,0.44,0.1,373
2026-06-01T13:42:00Z,74.9,10.0,0.0,0.32,0.18,383
2026-06-01T13:42:30Z,61.03,10.0,0.59,0.36,0.24,390
2026-06-01T13:43:00Z,77.13,10.1,0.0,0.29,0.18,388
2026-06-01T13:43:30Z,67.6,49.4,0.0,0.23,0.07,357
2026-06-01T13:44:00Z,74.31,40.4,0.65,0.52,0.07,381
2026-06-01T13:44:30Z,70.08,22.1,0.0,0.77,0.12,392
2026-06-01T13:45:00Z,66.43,36.7,0.0,0.06,0.03,385
2026-06-01T13:45:30Z,72.22,27.9,0.0,0.53,0.23,360
2026-06-01T13:46:00Z,72.46,17.6,0.0,0.59,0.11,371
2026-06-01T13:46:30Z,61.57,21.3,0.0,0.69,0.18,359
2026-06-01T13:47:00Z,71.32,10.0,0.92,0.34,0.14,373
2026-06-01T13:47:30Z,80.77,29.8,0.0,0.54,0.21,378
2026-06-01T13:48:00Z,70.44,25.8,0.0,0.41,0.06,384
2026-06-01T13:48:30Z,74.5,10.0,0.0,0.54,0.21,371
2026-06-01T13:49:00Z,54.51,42.1,1.5,0.53,0.16,369
2026-06-01T13:49:30Z,72.85,33.3,0.4,0.03,0.09,370
2026-06-01T13:50:00Z,71.35,41.2,0.74,0.53,0.22,367
2026-06-01T13:50:30Z,59.96,10.0,0.39,0.43,0.2,373
2026-06-01T13:51:00Z,70.41,13.2,0.0,0.47,0.03,390
2026-06-01T13:51:30Z,67.8,12.8,0.17,0.6,0.09,375
2026-06-01T13:52:00Z,74.64,33.6,0.0,0.11,0.14,352
2026-06-01T13:52:30Z,71.33,10.0,0.0,0.21,0.24,379
2026-06-01T13:53:00Z,67.97,12.2,0.0,0.44,0.1,357
2026-06-01T13:53:30Z,79.17,10.0,0.0,0.37,0.29,371
2026-06-01T13:54:00Z,59.11,18.3,1.11,0.56,0.2,400
2026-06-01T13:54:30Z,69.97,20.8,0.0,0.61,0.29,378
2026-06-01T13:55:00Z,77.58,10.0,0.05,0.3,0.13,341
2026-06-01T13:55:30Z,63.88,37.3,0.0,0.57,0.14,363
2026-06-01T13:56:00Z,64.68,10.0,0.0,0.25,0.2,369
2026-06-01T13:56:30Z,85.67,10.0,0.55,0.14,0.19,398
2026-06-01T13:57:00Z,72.4,48.2,0.53,0.53,0.3,349
2026-06-01T13:57:30Z,64.03,13.5,0.26,0.05,0.16,363
2026-06-01T13:58:00Z,72.93,10.0,0.0,0.26,0.12,357
2026-06-01T13:58:30Z,66.79,10.0,0.0,0.27,0.06,367
2026-06-01T13:59:00Z,65.61,10.0,0.0,0.26,0.01,400
2026-06-01T13:59:30Z,61.47,42.5,0.16,0.32,0.17,375
2026-06-01T14:00:00Z,77.76,23.4,0.04,0.13,0.29,367
2026-06-01T14:00:30Z,48.07,50.8,0.9,0.18,0.02,367
2026-06-01T14:01:00Z,65.65,28.8,0.0,0.74,0.21,372
2026-06-01T14:01:30Z,71.07,23.8,0.14,0.29,0.27,374
2026-06-01T14:02:00Z,74.24,10.0,1.49,0.68,0.15,346
2026-06-01T14:02:30Z,74.9,35.4,0.0,0.35,0.09,392
2026-06-01T14:03:00Z,75.59,20.4,0.0,0.17,0.11,374
2026-06-01T14:03:30Z,66.52,29.2,0.0,0.16,0.26,381
2026-06-01T14:04:00Z,70.79,34.9,0.0,0.72,0.12,368
2026-06-01T14:04:30Z,80.58,10.9,0.13,0.03,0.23,383
2026-06-01T14:05:00Z,64.23,30.9,0.0,0.15,0.26,370
2026-06-01T14:05:30Z,52.45,20.7,0.0,0.27,0.25,379
2026-06-01T14:06:00Z,57.08,10.0,1.5,0.65,0.22,354
2026-06-01T14:06:30Z,78.81,10.0,0.0,0.25,0.11,394
2026-06-01T14:07:00Z,69.65,18.9,0.0,0.37,0.21,369
2026-06-01T14:07:30Z,75.4,42.2,0.39,0.63,0.24,367
2026-06-01T14:08:00Z,71.58,38.9,0.39,0.62,0.15,361
2026-06-01T14:08:30Z,88.54,10.0,0.0,0.46,0.1,374
2026-06-01T14:09:00Z,68.63,23.2,1.5,0.12,0.28,364
2026-06-01T14:09:30Z,62.58,34.0,0.34,0.6,0.25,371
2026-06-01T14:10:00Z,52.47,14.5,0.0,0.34,0.1,367
2026-06-01T14:10:30Z,63.07,10.0,1.19,0.61,0.16,371
2026-06-01T14:11:00Z,77.66,13.1,0.16,0.15,0.2,366
2026-06-01T14:11:30Z,70.0,10.0,0.0,0.45,0.11,392
2026-06-01T14:12:00Z,81.09,10.0,0.24,0.32,0.17,348
2026-06-01T14:12:30Z,65.25,23.4,0.16,0.29,0.24,374
2026-06-01T14:13:00Z,73.93,19.6,0.02,0.52,0.26,331
2026-06-01T14:13:30Z,63.37,10.0,0.67,0.43,0.29,389
2026-06-01T14:14:00Z,70.15,32.6,0.43,0.08,0.17,387
2026-06-01T14:14:30Z,68.72,12.3,1.06,0.11,0.13,359
2026-06-01T14:15:00Z,69.32,16.5,0.0,0.53,0.29,379
2026-06-01T14:15:30Z,69.05,15.8,0.46,0.23,0.24,384
2026-06-01T14:16:00Z,77.09,11.9,0.0,0.12,0.08,372
2026-06-01T14:16:30Z,67.52,14.1,0.0,0.4,0.05,351
2026-06-01T14:17:00Z,58.32,10.0,0.0,0.48,0.11,374
2026-06-01T14:17:30Z,63.25,29.8,0.0,0.63,0.24,373
2026-06-01T14:18:00Z,69.3,48.9,0.36,0.73,0.06,376
2026-06-01T14:18:30Z,60.66,16.0,0.0,0.02,0.08,347
2026-06-01T14:19:00Z,58.21,40.4,0.0,0.52,0.22,365
2026-06-01T14:19:30Z,59.89,29.5,0.0,0.63,0.23,374
2026-06-01T14:20:00Z,69.54,41.1,0.0,0.11,0.13,386
2026-06-01T14:20:30Z,62.63,11.0,0.0,0.34,0.17,365
2026-06-01T14:21:00Z,59.08,10.0,0.0,0.16,0.04,378
2026-06-01T14:21:30Z,71.99,10.0,0.0,0.45,0.09,361
2026-06-01T14:22:00Z,64.11,20.2,0.06,0.32,0.06,357
2026-06-01T14:22:30Z,63.76,25.6,0.77,0.06,0.01,350
2026-06-01T14:23:00Z,57.58,10.0,0.0,0.39,0.19,378
2026-06-01T14:23:30Z,62.26,46.8,0.0,0.03,0.26,368
2026-06-01T14:24:00Z,64.33,37.7,0.76,0.42,0.23,352
2026-06-01T14:24:30Z,72.63,28.7,1.03,0.71,0.21,363
2026-06-01T14:25:00Z,68.0,28.0,1.33,0.49,0.07,378
2026-06-01T14:25:30Z,69.81,27.5,0.34,0.6,0.12,364
2026-06-01T14:26:00Z,63.02,24.9,0.72,0.06,0.22,358
2026-06-01T14:26:30Z,67.53,14.2,0.0,0.73,0.08,381
2026-06-01T14:27:00Z,65.31,10.0,0.69,0.34,0.28,381
2026-06-01T14:27:30Z,64.07,10.0,0.0,0.34,0.19,365
2026-06-01T14:28:00Z,65.01,33.6,0.55,0.44,0.01,367
2026-06-01T14:28:30Z,62.6,23.2,0.0,0.35,0.07,345
2026-06-01T14:29:00Z,64.57,10.0,0.0,0.26,0.07,362
2026-06-01T14:29:30Z,72.31,37.8,0.15,0.78,0.12,374
2026-06-01T14:30:00Z,63.6,10.3,0.0,0.64,0.14,378
2026-06-01T14:30:30Z,70.54,36.4,0.0,0.48,0.15,371
2026-06-01T14:31:00Z,66.6,27.3,0.41,0.38,0.3,367
2026-06-01T14:31:30Z,60.46,10.0,0.0,0.37,0.04,390
2026-06-01T14:32:00Z,54.62,10.0,0.0,0.39,0.21,361
2026-06-01T14:32:30Z,64.76,32.6,0.0,0.2,0.15,367
2026-06-01T14:33:00Z,63.19,13.3,1.37,0.15,0.24,389
2026-06-01T14:33:30Z,61.29,15.1,0.0,0.24,0.22,362
2026-06-01T14:34:00Z,70.73,24.7,1.1,0.23,0.01,360
2026-06-01T14:34:30Z,68.84,27.3,0.0,0.12,0.02,379
2026-06-01T14:35:00Z,76.94,25.6,0.0,0.75,0.24,377
2026-06-01T14:35:30Z,69.59,28.2,0.0,0.12,0.17,368
2026-06-01T14:36:00Z,71.25,21.4,0.0,0.04,0.18,377
2026-06-01T14:36:30Z,77.56,10.0,0.0,0.21,0.05,359
2026-06-01T14:37:00Z,76.86,10.0,0.91,0.13,0.01,356
2026-06-01T14:37:30Z,69.99,20.8,1.5,0.41,0.22,375
2026-06-01T14:38:00Z,66.55,37.0,0.0,0.21,0.1,386
2026-06-01T14:38:30Z,68.25,20.9,0.0,0.2,0.18,367
2026-06-01T14:39:00Z,58.76,36.9,1.5,0.4,0.19,361
2026-06-01T14:39:30Z,81.7,43.3,0.0,0.63,0.3,384
2026-06-01T14:40:00Z,74.76,10.0,0.17,0.51,0.11,355
2026-06-01T14:40:30Z,66.17,10.0,0.5,0.01,0.1,363
2026-06-01T14:41:00Z,65.45,29.9,0.4,0.58,0.28,369
2026-06-01T14:41:30Z,65.39,14.7,0.0,0.2,0.14,381
2026-06-01T14:42:00Z,61.45,10.1,0.0,0.07,0.2,389
2026-06-01T14:42:30Z,60.7,26.4,0.0,0.71,0.05,351
2026-06-01T14:43:00Z,74.88,10.0,0.0,0.18,0.23,365
2026-06-01T14:43:30Z,64.31,45.0,0.14,0.55,0.08,387
2026-06-01T14:44:00Z,83.09,30.7,0.0,0.01,0.01,363
2026-06-01T14:44:30Z,69.24,22.9,0.0,0.49,0.07,369
2026-06-01T14:45:00Z,66.23,10.0,0.0,0.11,0.15,380
2026-06-01T14:45:30Z,68.94,33.9,0.99,0.13,0.26,364
2026-06-01T14:46:00Z,76.03,10.0,1.35,0.25,0.09,392
2026-06-01T14:46:30Z,55.02,35.9,0.11,0.53,0.22,370
2026-06-01T14:47:00Z,60.22,38.0,1.12,0.58,0.18,378
2026-06-01T14:47:30Z,65.94,40.8,0.0,0.78,0.21,359
2026-06-01T14:48:00Z,66.8,10.0,0.65,0.02,0.28,347
2026-06-01T14:48:30Z,63.52,34.4,0.0,0.35,0.12,374
2026-06-01T14:49:00Z,71.65,29.2,0.16,0.19,0.21,380
2026-06-01T14:49:30Z,52.93,35.8,0.0,0.09,0.14,355
2026-06-01T14:50:00Z,68.61,10.0,1.13,0.4,0.05,367
2026-06-01T14:50:30Z,78.39,54.6,1.4,0.41,0.3,363
2026-06-01T14:51:00Z,55.81,38.6,0.0,0.27,0.22,358
2026-06-01T14:51:30Z,70.22,22.6,1.5,0.3,0.07,373
2026-06-01T14:52:00Z,80.81,10.0,1.5,0.12,0.21,362
2026-06-01T14:52:30Z,62.82,10.0,0.38,0.62,0.22,375
2026-06-01T14:53:00Z,63.05,11.9,0.0,0.44,0.29,362
2026-06-01T14:53:30Z,69.4,11.4,0.85,0.26,0.18,359
2026-06-01T14:54:00Z,73.75,39.9,0.0,0.61,0.08,353
2026-06-01T14:54:30Z,66.17,10.0,0.25,0.12,0.16,354
2026-06-01T14:55:00Z,59.19,43.5,0.0,0.42,0.12,355
2026-06-01T14:55:30Z,74.91,19.0,0.23,0.36,0.29,353
2026-06-01T14:56:00Z,68.9,22.5,0.0,0.66,0.01,388
2026-06-01T14:56:30Z,54.61,21.4,0.46,0.42,0.05,364
2026-06-01T14:57:00Z,73.85,11.2,0.0,0.34,0.06,366
2026-06-01T14:57:30Z,73.81,31.1,0.0,0.19,0.16,363
2026-06-01T14:58:00Z,64.34,20.4,0.0,0.25,0.01,353
2026-06-01T14:58:30Z,70.02,10.0,0.0,0.34,0.14,377
2026-06-01T14:59:00Z,57.91,20.5,0.0,0.67,0.21,369
2026-06-01T14:59:30Z,69.16,28.0,0.0,0.19,0.06,365
2026-06-01T15:00:00Z,64.16,26.8,0.0,0.44,0.03,358
2026-06-01T15:00:30Z,82.88,10.0,0.9,0.56,0.16,343
2026-06-01T15:01:00Z,67.46,23.9,0.0,0.06,0.18,351
2026-06-01T15:01:30Z,55.6,10.0,0.0,0.53,0.01,410
2026-06-01T15:02:00Z,55.31,18.9,0.31,0.66,0.18,359
2026-06-01T15:02:30Z,60.59,38.7,0.0,0.66,0.09,357
2026-06-01T15:03:00Z,69.77,17.2,0.56,0.58,0.11,383
2026-06-01T15:03:30Z,75.75,13.1,0.0,0.74,0.27,362
2026-06-01T15:04:00Z,79.47,25.3,0.0,0.27,0.03,346
2026-06-01T15:04:30Z,70.58,12.8,0.0,0.11,0.25,393
2026-06-01T15:05:00Z,66.37,57.1,0.0,0.06,0.27,382
2026-06-01T15:05:30Z,70.24,12.8,0.35,0.74,0.16,359
2026-06-01T15:06:00Z,63.07,22.9,0.0,0.47,0.13,373
2026-06-01T15:06:30Z,66.05,10.0,0.34,0.7,0.02,371
2026-06-01T15:07:00Z,66.59,10.0,0.68,0.57,0.24,360
2026-06-01T15:07:30Z,88.25,27.1,0.14,0.57,0.24,361
2026-06-01T15:08:00Z,63.73,10.0,0.0,0.32,0.13,362
2026-06-01T15:08:30Z,67.86,10.3,0.99,0.17,0.1,366
2026-06-01T15:09:00Z,58.71,25.4,0.48,0.25,0.12,373
2026-06-01T15:09:30Z,62.0,16.3,0.0,0.58,0.03,344
2026-06-01T15:10:00Z,67.61,10.0,0.0,0.21,0.09,368
2026-06-01T15:10:30Z,75.31,30.8,0.04,0.26,0.08,374
2026-06-01T15:11:00Z,70.72,10.0,1.5,0.02,0.23,350
2026-06-01T15:11:30Z,65.84,10.0,0.0,0.11,0.09,386
2026-06-01T15:12:00Z,59.65,15.2,0.0,0.19,0.2,359
2026-06-01T15:12:30Z,68.94,21.0,0.3,0.56,0.12,346
2026-06-01T15:13:00Z,56.35,10.0,0.0,0.17,0.11,344
2026-06-01T15:13:30Z,62.51,24.5,0.0,0.24,0.29,361
2026-06-01T15:14:00Z,61.15,10.0,0.05,0.08,0.03,394
2026-06-01T15:14:30Z,68.91,37.4,0.0,0.02,0.01,386
2026-06-01T15:15:00Z,56.96,42.1,0.63,0.58,0.13,391
2026-06-01T15:15:30Z,66.51,13.8,0.17,0.64,0.03,357
2026-06-01T15:16:00Z,57.88,10.0,1.5,0.18,0.08,339
2026-06-01T15:16:30Z,72.17,22.9,0.46,0.58,0.29,336
2026-06-01T15:17:00Z,67.37,50.2,1.5,0.29,0.16,356
2026-06-01T15:17:30Z,70.98,21.7,0.08,0.73,0.06,361
2026-06-01T15:18:00Z,61.82,10.0,0.68,0.7,0.19,378
2026-06-01T15:18:30Z,53.36,15.5,1.3,0.15,0.11,369
2026-06-01T15:19:00Z,74.23,29.4,1.07,0.37,0.28,360
2026-06-01T15:19:30Z,61.67,24.1,0.0,0.17,0.09,389
2026-06-01T15:20:00Z,57.25,25.4,0.0,0.4,0.17,367
2026-06-01T15:20:30Z,69.23,17.1,0.88,0.71,0.18,341
2026-06-01T15:21:00Z,56.68,10.0,0.57,0.54,0.23,377
2026-06-01T15:21:30Z,62.62,12.8,0.0,0.79,0.12,378
2026-06-01T15:22:00Z,73.03,28.5,0.49,0.78,0.05,381
2026-06-01T15:22:30Z,68.01,18.3,1.04,0.08,0.18,394
2026-06-01T15:23:00Z,64.18,24.2,0.9,0.46,0.15,392
2026-06-01T15:23:30Z,56.11,47.0,0.0,0.39,0.22,368
2026-06-01T15:24:00Z,60.02,48.2,0.69,0.34,0.28,369
2026-06-01T15:24:30Z,67.58,19.4,0.0,0.72,0.25,387
2026-06-01T15:25:00Z,75.21,10.0,1.5,0.53,0.11,362
2026-06-01T15:25:30Z,81.79,20.1,0.0,0.36,0.27,367
2026-06-01T15:26:00Z,56.7,16.3,0.0,0.08,0.03,343
2026-06-01T15:26:30Z,61.74,23.4,0.0,0.55,0.23,365
2026-06-01T15:27:00Z,52.04,10.0,0.0,0.06,0.03,348
2026-06-01T15:27:30Z,69.54,30.0,0.0,0.22,0.06,353
2026-06-01T15:28:00Z,56.52,10.0,0.0,0.5,0.13,364
2026-06-01T15:28:30Z,60.9,47.6,0.0,0.52,0.11,354
2026-06-01T15:29:00Z,69.56,25.1,0.0,0.74,0.18,357
2026-06-01T15:29:30Z,82.69,43.3,0.0,0.49,0.25,382
2026-06-01T15:30:00Z,60.42,24.3,0.0,0.04,0.1,356
2026-06-01T15:30:30Z,60.66,19.1,0.0,0.12,0.09,373
2026-06-01T15:31:00Z,65.01,30.8,0.0,0.07,0.27,357
2026-06-01T15:31:30Z,69.58,21.4,1.07,0.07,0.23,353
2026-06-01T15:32:00Z,68.16,10.0,1.13,0.02,0.07,353
2026-06-01T15:32:30Z,70.37,20.0,0.0,0.69,0.24,346
2026-06-01T15:33:00Z,83.19,23.7,0.0,0.54,0.26,349
2026-06-01T15:33:30Z,57.07,17.6,1.03,0.22,0.14,352
2026-06-01T15:34:00Z,61.67,30.4,0.0,0.22,0.1,351
2026-06-01T15:34:30Z,64.34,10.0,1.5,0.49,0.21,351
2026-06-01T15:35:00Z,61.0,28.7,0.57,0.42,0.11,374
2026-06-01T15:35:30Z,63.08,10.0,0.0,0.7,0.06,379
2026-06-01T15:36:00Z,59.21,10.0,0.0,0.57,0.08,376
2026-06-01T15:36:30Z,68.31,18.9,0.88,0.56,0.13,358
2026-06-01T15:37:00Z,61.07,10.0,0.77,0.07,0.2,373
2026-06-01T15:37:30Z,67.61,24.2,0.0,0.4,0.27,376
2026-06-01T15:38:00Z,62.43,25.6,0.56,0.43,0.14,344
2026-06-01T15:38:30Z,59.37,26.2,0.71,0.79,0.22,333
2026-06-01T15:39:00Z,63.78,20.1,0.97,0.48,0.01,368
2026-06-01T15:39:30Z,60.03,26.6,0.0,0.27,0.26,370
2026-06-01T15:40:00Z,60.58,19.4,0.0,0.51,0.02,366
2026-06-01T15:40:30Z,57.89,23.0,0.0,0.45,0.25,385
2026-06-01T15:41:00Z,60.29,15.1,0.0,0.45,0.28,354
2026-06-01T15:41:30Z,76.19,40.1,0.08,0.57,0.01,349
2026-06-01T15:42:00Z,52.82,25.0,0.51,0.56,0.02,362
2026-06-01T15:42:30Z,52.37,12.3,0.39,0.31,0.29,338
2026-06-01T15:43:00Z,71.65,39.1,0.0,0.38,0.01,353
2026-06-01T15:43:30Z,66.51,38.3,0.0,0.55,0.23,362
2026-06-01T15:44:00Z,71.02,10.0,0.58,0.43,0.07,330
2026-06-01T15:44:30Z,73.08,12.4,0.0,0.1,0.05,352
2026-06-01T15:45:00Z,57.84,21.6,0.0,0.15,0.2,354
2026-06-01T15:45:30Z,55.09,23.8,0.0,0.14,0.05,359
2026-06-01T15:46:00Z,61.74,19.6,1.26,0.52,0.03,382
2026-06-01T15:46:30Z,69.92,10.0,0.0,0.64,0.2,366
2026-06-01T15:47:00Z,68.8,19.2,0.94,0.39,0.08,354
2026-06-01T15:47:30Z,73.78,18.5,1.43,0.49,0.23,333
2026-06-01T15:48:00Z,80.08,23.0,0.0,0.02,0.15,373
2026-06-01T15:48:30Z,69.71,50.8,0.21,0.54,0.17,361
2026-06-01T15:49:00Z,71.05,21.5,0.0,0.49,0.18,347
2026-06-01T15:49:30Z,63.34,10.0,0.49,0.66,0.07,348
2026-06-01T15:50:00Z,71.31,11.3,1.35,0.13,0.17,381
2026-06-01T15:50:30Z,68.86,54.6,1.45,0.01,0.19,352
2026-06-01T15:51:00Z,70.17,42.4,1.5,0.19,0.25,354
2026-06-01T15:51:30Z,67.73,13.0,0.84,0.01,0.29,345
2026-06-01T15:52:00Z,65.86,21.2,0.47,0.56,0.11,371
2026-06-01T15:52:30Z,74.04,20.3,0.0,0.42,0.18,373
2026-06-01T15:53:00Z,68.61,14.3,0.0,0.61,0.02,362
2026-06-01T15:53:30Z,61.56,13.3,0.0,0.79,0.19,360
2026-06-01T15:54:00Z,55.72,46.7,0.66,0.53,0.18,358
2026-06-01T15:54:30Z,68.7,35.1,0.0,0.67,0.29,361
2026-06-01T15:55:00Z,68.49,29.1,1.4,0.19,0.26,373
2026-06-01T15:55:30Z,54.42,35.0,1.5,0.2,0.23,357
2026-06-01T15:56:00Z,65.81,10.0,0.04,0.37,0.22,379
2026-06-01T15:56:30Z,70.56,28.6,1.23,0.19,0.03,370
2026-06-01T15:57:00Z,51.05,10.0,0.37,0.26,0.12,373
2026-06-01T15:57:30Z,58.15,26.1,0.0,0.67,0.01,351
2026-06-01T15:58:00Z,63.89,13.0,0.0,0.79,0.1,373
2026-06-01T15:58:30Z,67.98,10.0,0.0,0.49,0.21,363
2026-06-01T15:59:00Z,65.73,10.0,0.0,0.29,0.23,380
2026-06-01T15:59:30Z,67.44,39.0,0.0,0.75,0.14,345
2026-06-01T16:00:00Z,62.95,31.9,0.0,0.23,0.06,323
2026-06-01T16:00:30Z,58.04,14.0,0.0,0.28,0.06,366
2026-06-01T16:01:00Z,56.58,10.0,0.0,0.52,0.02,370
2026-06-01T16:01:30Z,66.19,18.7,0.0,0.0,0.16,400
2026-06-01T16:02:00Z,59.25,41.0,1.29,0.09,0.14,349
2026-06-01T16:02:30Z,63.44,10.0,0.0,0.63,0.22,360
2026-06-01T16:03:00Z,76.11,20.0,0.32,0.6,0.17,378
2026-06-01T16:03:30Z,58.66,34.2,1.5,0.7,0.17,355
2026-06-01T16:04:00Z,57.31,26.6,0.39,0.2,0.22,354
2026-06-01T16:04:30Z,62.58,10.0,0.08,0.71,0.01,365
2026-06-01T16:05:00Z,62.41,37.9,0.0,0.32,0.22,389
2026-06-01T16:05:30Z,64.32,31.2,0.0,0.71,0.03,377
2026-06-01T16:06:00Z,68.94,10.0,1.09,0.29,0.22,355
2026-06-01T16:06:30Z,65.48,20.1,0.45,0.18,0.11,340
2026-06-01T16:07:00Z,71.02,25.7,0.0,0.04,0.01,385
2026-06-01T16:07:30Z,67.97,36.3,1.05,0.19,0.2,372
2026-06-01T16:08:00Z,53.35,36.3,0.0,0.23,0.23,387
2026-06-01T16:08:30Z,59.85,36.9,0.0,0.38,0.15,361
