timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T15:29:00Z,34.07,67.1,15.33,0.92
2026-06-01T15:29:30Z,29.12,20.0,33.45,0.36
2026-06-01T15:30:00Z,35.93,20.0,20.14,1.5
2026-06-01T15:30:30Z,35.79,37.4,8.86,0.46
2026-06-01T15:31:00Z,25.55,44.9,26.03,0.0
2026-06-01T15:31:30Z,34.66,54.9,6.74,0.27
2026-06-01T15:32:00Z,39.38,20.0,28.61,1.5
2026-06-01T15:32:30Z,30.16,27.0,16.34,0.0
2026-06-01T15:33:00Z,30.45,50.7,11.84,0.37
2026-06-01T15:33:30Z,35.39,47.7,11.02,0.29
2026-06-01T15:34:00Z,25.77,66.7,14.37,0.0
2026-06-01T15:34:30Z,30.76,29.3,25.24,0.35
2026-06-01T15:35:00Z,28.29,60.1,21.78,0.91
2026-06-01T15:35:30Z,39.91,46.8,25.61,0.66
2026-06-01T15:36:00Z,31.42,78.1,29.71,0.02
2026-06-01T15:36:30Z,30.97,46.9,22.51,0.34
2026-06-01T15:37:00Z,29.51,41.4,20.54,0.9
2026-06-01T15:37:30Z,33.87,42.5,27.51,0.8
2026-06-01T15:38:00Z,36.76,56.0,22.29,0.0
2026-06-01T15:38:30Z,28.66,97.3,14.07,0.65
2026-06-01T15:39:00Z,34.27,58.7,28.69,0.66
2026-06-01T15:39:30Z,35.06,31.6,17.51,0.0
2026-06-01T15:40:00Z,38.35,20.0,7.96,0.0
2026-06-01T15:40:30Z,37.9,20.0,18.63,0.53
2026-06-01T15:41:00Z,34.28,20.7,26.87,0.0
2026-06-01T15:41:30Z,35.09,41.1,27.1,0.0
2026-06-01T15:42:00Z,33.94,20.0,11.61,1.5
2026-06-01T15:42:30Z,37.95,60.7,15.27,0.56
2026-06-01T15:43:00Z,34.25,41.6,22.51,0.18
2026-06-01T15:43:30Z,28.22,53.0,24.42,0.0
2026-06-01T15:44:00Z,29.76,37.7,13.06,0.0
2026-06-01T15:44:30Z,33.02,41.7,17.77,0.0
2026-06-01T15:45:00Z,39.15,26.9,14.47,0.62
2026-06-01T15:45:30Z,27.46,42.6,22.47,0.0
2026-06-01T15:46:00Z,38.78,26.9,25.07,0.0
2026-06-01T15:46:30Z,38.46,67.7,23.72,0.0
2026-06-01T15:47:00Z,32.06,20.0,13.93,0.0
2026-06-01T15:47:30Z,31.76,41.5,22.69,0.31
2026-06-01T15:48:00Z,34.67,46.2,11.02,0.0
2026-06-01T15:48:30Z,29.69,42.8,20.72,0.58
2026-06-01T15:49:00Z,33.92,29.3,26.84,0.0
2026-06-01T15:49:30Z,36.93,52.3,16.51,0.27
2026-06-01T15:50:00Z,26.2,54.5,18.63,0.35
2026-06-01T15:50:30Z,34.04,20.0,20.28,0.0
2026-06-01T15:51:00Z,29.43,56.5,28.52,0.01
2026-06-01T15:51:30Z,29.91,20.0,23.78,0.0
2026-06-01T15:52:00Z,35.87,59.6,7.66,0.0
2026-06-01T15:52:30Z,30.25,38.7,17.04,0.0
2026-06-01T15:53:00Z,32.71,38.0,12.67,0.0
2026-06-01T15:53:30Z,32.65,65.8,20.92,0.0
2026-06-01T15:54:00Z,28.67,41.3,6.83,0.0
2026-06-01T15:54:30Z,30.66,42.0,16.05,0.76
2026-06-01T15:55:00Z,33.02,46.4,22.37,0.27
2026-06-01T15:55:30Z,34.71,20.0,11.54,1.01
2026-06-01T15:56:00Z,38.15,20.0,5.78,0.11
2026-06-01T15:56:30Z,29.61,29.4,15.69,0.0
2026-06-01T15:57:00Z,32.8,33.1,16.23,0.0
2026-06-01T15:57:30Z,36.95,69.5,15.97,0.69
2026-06-01T15:58:00Z,38.43,39.0,25.11,0.0
2026-06-01T15:58:30Z,29.36,20.0,19.27,0.0
2026-06-01T15:59:00Z,34.66,49.7,15.48,0.0
2026-06-01T15:59:30Z,27.95,20.0,28.24,0.15
2026-06-01T16:00:00Z,38.81,20.0,14.59,0.0
2026-06-01T16:00:30Z,28.95,20.2,8.49,0.0
2026-06-01T16:01:00Z,36.07,37.7,17.84,0.62
2026-06-01T16:01:30Z,34.41,48.7,27.31,0.68
2026-06-01T16:02:00Z,34.08,42.9,21.61,1.5
2026-06-01T16:02:30Z,30.51,51.2,20.01,0.0
2026-06-01T16:03:00Z,35.85,37.3,2.41,1.16
2026-06-01T16:03:30Z,24.14,20.0,4.35,0.7
2026-06-01T16:04:00Z,34.51,20.0,23.06,1.5
2026-06-01T16:04:30Z,31.69,38.2,18.52,0.0
2026-06-01T16:05:00Z,35.61,77.4,13.52,0.0
2026-06-01T16:05:30Z,35.6,48.4,23.69,0.0
2026-06-01T16:06:00Z,24.66,48.7,2.09,0.0
2026-06-01T16:06:30Z,31.33,59.8,27.72,0.29
2026-06-01T16:07:00Z,29.63,29.7,25.48,0.0
2026-06-01T16:07:30Z,26.98,43.7,25.43,0.0
2026-06-01T16:08:00Z,29.28,20.0,25.82,0.0
2026-06-01T16:08:30Z,29.88,20.0,4.35,0.57
2026-06-01T16:09:00Z,31.09,70.1,28.59,0.93
2026-06-01T16:09:30Z,33.43,29.4,11.07,0.0
2026-06-01T16:10:00Z,38.59,34.7,6.96,1.5
2026-06-01T16:10:30Z,20.84,41.6,9.94,0.0
2026-06-01T16:11:00Z,33.56,47.2,19.05,0.01
2026-06-01T16:11:30Z,36.89,27.9,8.43,0.28
2026-06-01T16:12:00Z,30.64,26.6,14.65,0.32
2026-06-01T16:12:30Z,39.44,53.2,29.29,0.0
2026-06-01T16:13:00Z,38.3,47.8,15.15,0.0
2026-06-01T16:13:30Z,21.35,20.0,8.68,0.0
2026-06-01T16:14:00Z,34.66,44.8,16.5,0.89
2026-06-01T16:14:30Z,32.24,56.8,26.23,0.0
2026-06-01T16:15:00Z,27.28,20.0,11.57,0.46
2026-06-01T16:15:30Z,32.77,29.7,10.84,0.0
2026-06-01T16:16:00Z,32.1,29.2,23.06,0.0
2026-06-01T16:16:30Z,29.91,54.9,24.82,1.35
2026-06-01T16:17:00Z,27.42,20.0,29.04,0.01
2026-06-01T16:17:30Z,35.83,33.6,8.14,0.0
2026-06-01T16:18:00Z,35.8,35.9,21.19,1.5
2026-06-01T16:18:30Z,32.6,21.8,21.84,0.0
2026-06-01T16:19:00Z,34.94,50.5,22.08,0.0
2026-06-01T16:19:30Z,36.28,49.1,12.06,0.01
2026-06-01T16:20:00Z,31.55,31.0,9.89,0.81
2026-06-01T16:20:30Z,32.44,41.8,14.97,0.66
2026-06-01T16:21:00Z,34.81,60.4,15.47,1.08
2026-06-01T16:21:30Z,39.99,55.6,25.52,1.09
2026-06-01T16:22:00Z,38.47,21.0,9.87,1.5
2026-06-01T16:22:30Z,34.49,23.8,18.75,1.5
2026-06-01T16:23:00Z,29.61,26.7,34.27,0.99
2026-06-01T16:23:30Z,34.53,44.4,22.19,0.27
2026-06-01T16:24:00Z,30.52,20.0,29.02,0.3
2026-06-01T16:24:30Z,29.86,43.9,16.76,1.12
2026-06-01T16:25:00Z,39.55,20.0,13.7,0.51
2026-06-01T16:25:30Z,31.33,37.6,32.78,0.0
2026-06-01T16:26:00Z,24.74,20.0,14.91,0.0
2026-06-01T16:26:30Z,29.34,20.0,26.02,0.25
2026-06-01T16:27:00Z,37.72,70.9,14.46,0.0
2026-06-01T16:27:30Z,39.63,30.9,13.16,0.69
2026-06-01T16:28:00Z,36.56,49.6,22.55,0.0
2026-06-01T16:28:30Z,26.54,64.0,18.24,0.45
2026-06-01T16:29:00Z,36.14,69.1,24.71,0.07
2026-06-01T16:29:30Z,40.17,49.8,24.58,0.0
2026-06-01T16:30:00Z,33.8,37.5,28.72,1.5
2026-06-01T16:30:30Z,33.79,41.3,29.4,0.55
2026-06-01T16:31:00Z,38.39,20.0,13.69,0.06
2026-06-01T16:31:30Z,37.98,42.0,7.99,0.0
2026-06-01T16:32:00Z,41.58,20.0,24.97,0.0
2026-06-01T16:32:30Z,34.34,20.0,7.34,0.0
2026-06-01T16:33:00Z,32.73,41.8,9.24,0.14
2026-06-01T16:33:30Z,35.48,20.0,20.39,0.39
2026-06-01T16:34:00Z,37.77,24.3,21.95,0.59
2026-06-01T16:34:30Z,34.48,20.0,25.21,0.0
2026-06-01T16:35:00Z,30.38,20.0,27.66,0.91
2026-06-01T16:35:30Z,29.67,33.5,20.87,1.18
2026-06-01T16:36:00Z,34.35,20.6,27.55,0.0
2026-06-01T16:36:30Z,29.67,35.3,13.52,0.0
2026-06-01T16:37:00Z,27.54,30.0,14.49,0.33
2026-06-01T16:37:30Z,37.12,41.8,19.8,1.5
2026-06-01T16:38:00Z,24.3,20.8,20.93,0.47
2026-06-01T16:38:30Z,27.78,26.8,11.66,0.0
2026-06-01T16:39:00Z,35.36,25.2,30.65,0.11
2026-06-01T16:39:30Z,34.63,20.0,20.48,0.0
2026-06-01T16:40:00Z,35.88,24.5,12.62,0.4
2026-06-01T16:40:30Z,30.72,31.6,20.95,0.0
2026-06-01T16:41:00Z,38.55,20.0,11.09,0.72
2026-06-01T16:41:30Z,34.68,47.6,17.07,0.0
2026-06-01T16:42:00Z,33.32,57.0,23.96,0.0
2026-06-01T16:42:30Z,30.25,20.0,13.11,1.37
2026-06-01T16:43:00Z,29.96,20.0,6.22,0.0
2026-06-01T16:43:30Z,43.91,20.0,23.0,0.9
2026-06-01T16:44:00Z,34.54,42.4,20.68,0.0
2026-06-01T16:44:30Z,38.36,20.0,20.93,0.55
2026-06-01T16:45:00Z,32.31,33.7,20.4,0.0
2026-06-01T16:45:30Z,35.99,20.0,25.21,0.0
2026-06-01T16:46:00Z,32.36,50.7,10.6,0.0
2026-06-01T16:46:30Z,27.49,20.0,13.45,1.35
2026-06-01T16:47:00Z,31.34,46.7,8.41,1.4
2026-06-01T16:47:30Z,37.72,44.6,14.92,0.48
2026-06-01T16:48:00Z,35.17,49.4,12.47,0.22
2026-06-01T16:48:30Z,35.78,52.5,18.79,0.0
2026-06-01T16:49:00Z,32.45,69.0,18.11,0.72
2026-06-01T16:49:30Z,40.01,29.5,16.57,0.0
2026-06-01T16:50:00Z,38.16,24.7,27.11,0.0
2026-06-01T16:50:30Z,36.68,44.4,22.76,1.5
2026-06-01T16:51:00Z,34.21,69.3,24.14,0.56
2026-06-01T16:51:30Z,33.42,57.9,7.92,0.48
2026-06-01T16:52:00Z,27.23,60.9,15.37,0.0
2026-06-01T16:52:30Z,30.25,20.0,17.16,0.0
2026-06-01T16:53:00Z,34.0,36.1,24.06,0.96
2026-06-01T16:53:30Z,38.34,61.1,30.36,0.2
2026-06-01T16:54:00Z,31.32,20.0,19.89,1.1
2026-06-01T16:54:30Z,40.56,39.9,23.0,0.23
2026-06-01T16:55:00Z,35.08,20.0,24.43,0.42
2026-06-01T16:55:30Z,33.25,22.1,17.87,0.0
2026-06-01T16:56:00Z,31.82,48.4,14.46,0.0
2026-06-01T16:56:30Z,34.66,75.3,11.05,0.0
2026-06-01T16:57:00Z,25.16,46.3,18.64,0.31
2026-06-01T16:57:30Z,29.09,47.1,30.71,0.0
2026-06-01T16:58:00Z,33.18,29.9,17.86,0.0
2026-06-01T16:58:30Z,35.52,50.9,28.72,0.48
2026-06-01T16:59:00Z,31.8,34.3,22.96,0.0
2026-06-01T16:59:30Z,33.15,40.5,25.42,0.0
2026-06-01T17:00:00Z,33.74,74.1,19.71,0.0
2026-06-01T17:00:30Z,38.83,20.0,18.45,0.0
2026-06-01T17:01:00Z,40.48,20.0,17.08,0.53
2026-06-01T17:01:30Z,31.6,47.3,30.31,1.42
2026-06-01T17:02:00Z,35.12,49.2,14.03,0.0
2026-06-01T17:02:30Z,32.12,20.0,20.85,0.0
2026-06-01T17:03:00Z,35.22,75.8,22.36,0.0
2026-06-01T17:03:30Z,37.58,20.0,5.68,0.0
2026-06-01T17:04:00Z,24.75,41.6,18.89,0.0
2026-06-01T17:04:30Z,36.53,59.2,20.8,0.0
2026-06-01T17:05:00Z,30.93,51.5,36.3,0.0
2026-06-01T17:05:30Z,29.55,54.1,14.62,0.71
2026-06-01T17:06:00Z,37.18,48.5,23.89,0.0
2026-06-01T17:06:30Z,35.52,56.3,3.38,0.0
2026-06-01T17:07:00Z,43.29,39.2,12.23,1.06
2026-06-01T17:07:30Z,40.18,22.6,18.63,0.0
2026-06-01T17:08:00Z,34.56,50.9,17.96,0.0
2026-06-01T17:08:30Z,35.89,41.2,18.93,0.0
2026-06-01T17:09:00Z,37.85,32.5,19.78,1.22
2026-06-01T17:09:30Z,31.13,62.2,8.09,1.21
2026-06-01T17:10:00Z,32.77,20.0,15.77,0.8
2026-06-01T17:10:30Z,37.42,20.0,22.1,0.61
2026-06-01T17:11:00Z,37.6,41.9,27.32,0.0
2026-06-01T17:11:30Z,44.42,20.0,23.68,0.0
2026-06-01T17:12:00Z,34.27,20.0,30.28,0.04
2026-06-01T17:12:30Z,36.57,29.4,22.35,0.0
2026-06-01T17:13:00Z,39.45,52.9,19.02,0.0
2026-06-01T17:13:30Z,37.1,37.1,36.23,0.0
2026-06-01T17:14:00Z,43.9,20.0,27.94,0.47
2026-06-01T17:14:30Z,35.92,56.9,26.3,0.0
2026-06-01T17:15:00Z,34.94,33.6,17.81,0.51
2026-06-01T17:15:30Z,37.32,60.5,10.98,1.11
2026-06-01T17:16:00Z,36.66,29.2,19.79,0.0
2026-06-01T17:16:30Z,39.22,29.4,17.23,0.0
2026-06-01T17:17:00Z,40.69,20.0,18.1,0.03
2026-06-01T17:17:30Z,40.34,20.0,9.33,0.75
2026-06-01T17:18:00Z,37.25,81.6,23.93,0.86
2026-06-01T17:18:30Z,30.69,54.1,16.34,1.02
2026-06-01T17:19:00Z,35.07,41.8,28.55,0.4
2026-06-01T17:19:30Z,40.13,58.3,7.26,0.0
2026-06-01T17:20:00Z,36.46,25.0,11.52,1.5
2026-06-01T17:20:30Z,43.82,48.8,16.31,0.08
2026-06-01T17:21:00Z,38.3,43.6,26.85,1.5
2026-06-01T17:21:30Z,38.54,56.1,14.53,0.0
2026-06-01T17:22:00Z,39.51,38.0,23.83,0.1
2026-06-01T17:22:30Z,33.81,30.1,17.79,0.06
2026-06-01T17:23:00Z,39.97,38.7,11.25,0.0
2026-06-01T17:23:30Z,38.57,42.6,18.32,1.5
2026-06-01T17:24:00Z,39.27,33.4,30.92,1.35
2026-06-01T17:24:30Z,34.04,23.5,23.01,1.37
2026-06-01T17:25:00Z,41.37,20.0,27.17,0.92
2026-06-01T17:25:30Z,34.88,67.2,22.47,0.0
2026-06-01T17:26:00Z,42.34,42.2,19.15,1.5
2026-06-01T17:26:30Z,37.54,54.7,23.9,0.0
2026-06-01T17:27:00Z,39.79,22.8,10.92,0.96
2026-06-01T17:27:30Z,37.17,49.5,12.97,1.5
2026-06-01T17:28:00Z,39.24,20.0,28.68,0.27
2026-06-01T17:28:30Z,35.16,42.9,2.0,0.0
2026-06-01T17:29:00Z,39.23,20.0,20.89,1.19
2026-06-01T17:29:30Z,38.28,30.9,44.56,0.0
2026-06-01T17:30:00Z,36.5,29.4,15.19,1.5
2026-06-01T17:30:30Z,42.83,47.6,24.13,0.0
2026-06-01T17:31:00Z,38.68,60.4,20.98,0.0
2026-06-01T17:31:30Z,42.14,20.0,21.42,0.0
2026-06-01T17:32:00Z,47.82,29.6,14.96,1.5
2026-06-01T17:32:30Z,38.46,28.6,28.03,0.0
2026-06-01T17:33:00Z,33.87,33.1,12.77,0.65
2026-06-01T17:33:30Z,40.43,76.7,16.31,0.37
2026-06-01T17:34:00Z,35.52,20.0,27.39,0.0
2026-06-01T17:34:30Z,41.43,49.5,41.21,1.5
2026-06-01T17:35:00Z,41.69,41.5,14.46,1.5
2026-06-01T17:35:30Z,39.86,48.4,23.32,0.81
2026-06-01T17:36:00Z,39.58,20.0,13.87,0.0
2026-06-01T17:36:30Z,34.36,27.6,30.43,0.9
2026-06-01T17:37:00Z,32.92,20.0,14.57,0.0
2026-06-01T17:37:30Z,36.93,28.1,2.0,0.37
2026-06-01T17:38:00Z,39.88,54.1,15.61,0.22
2026-06-01T17:38:30Z,47.62,20.3,14.16,0.83
2026-06-01T17:39:00Z,35.62,59.6,11.76,0.11
2026-06-01T17:39:30Z,42.23,21.3,14.62,0.54
2026-06-01T17:40:00Z,36.78,40.4,28.77,0.32
2026-06-01T17:40:30Z,39.91,38.7,22.03,0.62
2026-06-01T17:41:00Z,42.62,20.0,15.83,0.5
2026-06-01T17:41:30Z,36.06,55.0,23.25,0.17
2026-06-01T17:42:00Z,43.52,30.3,22.78,0.0
2026-06-01T17:42:30Z,37.87,46.4,16.62,0.0
2026-06-01T17:43:00Z,36.39,20.0,11.7,1.1
2026-06-01T17:43:30Z,40.91,70.4,12.67,0.0
2026-06-01T17:44:00Z,44.06,71.1,12.8,0.0
2026-06-01T17:44:30Z,45.07,20.0,16.75,0.0
2026-06-01T17:45:00Z,37.92,36.4,16.49,0.0
2026-06-01T17:45:30Z,44.97,20.0,27.04,0.0
2026-06-01T17:46:00Z,32.08,20.0,29.37,0.61
2026-06-01T17:46:30Z,43.24,20.0,14.46,0.6
2026-06-01T17:47:00Z,45.87,20.0,19.87,0.0
2026-06-01T17:47:30Z,36.86,42.6,22.12,0.31
2026-06-01T17:48:00Z,40.14,28.4,21.02,0.14
2026-06-01T17:48:30Z,41.59,20.0,25.16,0.0
2026-06-01T17:49:00Z,42.88,31.3,13.13,1.5
2026-06-01T17:49:30Z,46.76,20.0,6.07,0.0
2026-06-01T17:50:00Z,43.19,69.8,22.85,0.33
2026-06-01T17:50:30Z,36.21,37.2,13.32,0.06
2026-06-01T17:51:00Z,41.94,69.7,21.09,0.0
2026-06-01T17:51:30Z,41.52,34.3,14.73,0.29
2026-06-01T17:52:00Z,48.41,26.8,8.91,1.5
2026-06-01T17:52:30Z,46.64,43.0,14.42,1.13
2026-06-01T17:53:00Z,39.45,33.8,30.65,0.98
2026-06-01T17:53:30Z,48.78,27.3,26.9,1.01
2026-06-01T17:54:00Z,41.48,54.4,25.88,1.5
2026-06-01T17:54:30Z,47.58,54.1,13.6,0.0
2026-06-01T17:55:00Z,33.76,20.0,21.61,0.03
2026-06-01T17:55:30Z,42.97,41.6,12.63,0.0
2026-06-01T17:56:00Z,38.14,20.0,26.03,1.18
2026-06-01T17:56:30Z,42.05,35.2,25.24,0.48
2026-06-01T17:57:00Z,42.85,38.9,20.26,0.0
2026-06-01T17:57:30Z,36.57,24.8,36.42,0.0
2026-06-01T17:58:00Z,39.38,38.7,15.24,0.5
2026-06-01T17:58:30Z,40.46,25.0,19.84,0.0
2026-06-01T17:59:00Z,43.76,20.0,17.28,0.5
2026-06-01T17:59:30Z,37.01,57.2,18.98,1.17
2026-06-01T18:00:00Z,38.21,26.3,26.26,0.11
2026-06-01T18:00:30Z,45.8,69.6,18.52,0.83
2026-06-01T18:01:00Z,50.95,20.0,10.67,0.74
2026-06-01T18:01:30Z,42.34,28.0,20.1,0.44
2026-06-01T18:02:00Z,44.43,20.0,25.88,0.0
2026-06-01T18:02:30Z,38.42,25.1,17.11,0.49
2026-06-01T18:03:00Z,42.04,38.1,15.48,0.0
2026-06-01T18:03:30Z,42.42,62.0,21.44,0.37
2026-06-01T18:04:00Z,47.64,31.8,16.11,0.19
2026-06-01T18:04:30Z,44.76,30.4,11.4,0.0
2026-06-01T18:05:00Z,41.43,59.9,17.99,0.02
2026-06-01T18:05:30Z,38.68,42.7,17.17,0.0
2026-06-01T18:06:00Z,39.32,39.2,20.16,0.69
2026-06-01T18:06:30Z,43.85,63.1,19.04,1.5
2026-06-01T18:07:00Z,41.25,25.0,22.45,0.0
2026-06-01T18:07:30Z,41.61,47.1,13.84,0.0
2026-06-01T18:08:00Z,42.81,20.0,17.31,0.0
2026-06-01T18:08:30Z,46.05,36.1,11.14,0.0
2026-06-01T18:09:00Z,45.12,38.3,28.11,0.99
2026-06-01T18:09:30Z,40.93,75.0,12.68,0.22
2026-06-01T18:10:00Z,40.86,22.7,24.71,0.0
2026-06-01T18:10:30Z,45.68,44.4,20.31,0.0
2026-06-01T18:11:00Z,49.77,43.0,24.49,0.0
2026-06-01T18:11:30Z,45.05,55.7,19.3,0.0
2026-06-01T18:12:00Z,45.48,39.9,27.95,1.5
2026-06-01T18:12:30Z,41.62,49.6,13.36,0.47
2026-06-01T18:13:00Z,45.72,38.2,18.94,0.0
2026-06-01T18:13:30Z,40.05,29.1,23.84,0.0
2026-06-01T18:14:00Z,45.91,20.0,7.51,0.0
2026-06-01T18:14:30Z,44.8,20.0,23.98,0.93
2026-06-01T18:15:00Z,46.72,20.0,31.87,0.0
2026-06-01T18:15:30Z,44.35,81.7,19.35,0.0
2026-06-01T18:16:00Z,45.77,51.5,8.77,1.5
2026-06-01T18:16:30Z,38.34,20.0,23.28,1.22
2026-06-01T18:17:00Z,42.02,54.9,12.03,0.0
2026-06-01T18:17:30Z,45.85,70.7,21.4,0.0
2026-06-01T18:18:00Z,48.52,53.8,26.88,1.5
2026-06-01T18:18:30Z,47.16,21.9,14.75,0.0
2026-06-01T18:19:00Z,48.64,20.0,19.7,0.0
2026-06-01T18:19:30Z,47.93,20.0,27.04,0.39
2026-06-01T18:20:00Z,54.74,40.2,22.29,0.0
2026-06-01T18:20:30Z,39.6,38.8,26.55,0.29
2026-06-01T18:21:00Z,49.6,20.0,25.34,0.57
2026-06-01T18:21:30Z,42.74,34.9,14.03,0.02
2026-06-01T18:22:00Z,46.82,20.0,23.76,1.28
2026-06-01T18:22:30Z,46.9,53.9,14.51,0.0
2026-06-01T18:23:00Z,45.36,44.5,31.36,0.7
2026-06-01T18:23:30Z,45.6,27.7,13.28,0.0
2026-06-01T18:24:00Z,39.36,31.4,23.55,0.0
2026-06-01T18:24:30Z,48.66,30.2,23.57,0.51
2026-06-01T18:25:00Z,47.48,24.6,20.55,0.0
2026-06-01T18:25:30Z,50.87,41.2,18.06,0.0
2026-06-01T18:26:00Z,50.98,28.2,27.01,0.0
2026-06-01T18:26:30Z,50.44,54.2,32.0,0.47
2026-06-01T18:27:00Z,49.9,45.2,23.1,0.0
2026-06-01T18:27:30Z,48.12,35.5,11.48,0.0
2026-06-01T18:28:00Z,42.44,20.0,31.8,0.75
2026-06-01T18:28:30Z,47.2,47.1,24.05,0.78
2026-06-01T18:29:00Z,48.52,39.7,31.67,0.0
2026-06-01T18:29:30Z,44.18,51.6,13.5,0.0
2026-06-01T18:30:00Z,46.65,45.9,36.84,0.0
2026-06-01T18:30:30Z,42.33,39.9,28.75,0.0
2026-06-01T18:31:00Z,49.96,41.9,22.25,0.08
2026-06-01T18:31:30Z,36.85,61.8,24.27,0.0
2026-06-01T18:32:00Z,50.77,68.9,15.72,1.31
2026-06-01T18:32:30Z,48.59,50.4,31.4,0.0
2026-06-01T18:33:00Z,49.02,20.0,12.85,0.2
2026-06-01T18:33:30Z,46.98,43.0,19.46,0.0
2026-06-01T18:34:00Z,48.68,63.6,27.06,1.47
2026-06-01T18:34:30Z,45.2,54.2,27.98,1.4
2026-06-01T18:35:00Z,50.67,24.8,14.84,0.04
2026-06-01T18:35:30Z,54.25,20.0,34.22,1.5
2026-06-01T18:36:00Z,47.51,50.7,29.2,0.0
2026-06-01T18:36:30Z,48.7,36.8,14.54,0.0
2026-06-01T18:37:00Z,48.39,50.0,24.39,0.0
2026-06-01T18:37:30Z,48.35,30.4,20.67,1.5
2026-06-01T18:38:00Z,43.2,98.5,14.17,0.06
2026-06-01T18:38:30Z,45.96,26.7,26.09,1.5
2026-06-01T18:39:00Z,44.73,25.4,11.12,0.0
2026-06-01T18:39:30Z,41.78,46.5,27.83,0.0
2026-06-01T18:40:00Z,51.51,24.2,26.54,0.94
2026-06-01T18:40:30Z,48.07,71.7,22.83,0.0
2026-06-01T18:41:00Z,53.93,20.4,40.12,1.04
2026-06-01T18:41:30Z,44.45,24.4,20.79,0.88
2026-06-01T18:42:00Z,49.06,40.3,20.48,0.0
2026-06-01T18:42:30Z,41.16,21.4,28.1,0.18
2026-06-01T18:43:00Z,50.75,20.0,27.24,1.5
2026-06-01T18:43:30Z,45.8,26.2,24.53,0.0
2026-06-01T18:44:00Z,44.35,68.5,4.5,0.41
2026-06-01T18:44:30Z,51.11,44.5,17.73,0.47
2026-06-01T18:45:00Z,49.35,57.7,45.59,0.19
2026-06-01T18:45:30Z,41.45,68.1,26.71,0.62
2026-06-01T18:46:00Z,43.31,28.6,32.36,0.98
2026-06-01T18:46:30Z,46.98,20.0,20.57,0.0
2026-06-01T18:47:00Z,43.06,37.2,18.39,0.0
2026-06-01T18:47:30Z,44.51,29.7,12.0,0.0
2026-06-01T18:48:00Z,46.43,49.0,9.64,0.0
2026-06-01T18:48:30Z,51.58,27.3,13.15,0.0
2026-06-01T18:49:00Z,47.68,45.2,17.77,0.0
2026-06-01T18:49:30Z,47.03,20.0,26.91,0.0
2026-06-01T18:50:00Z,51.4,20.0,26.95,1.42
2026-06-01T18:50:30Z,47.88,20.0,16.78,0.0
2026-06-01T18:51:00Z,56.23,23.4,26.26,0.48
2026-06-01T18:51:30Z,51.31,20.0,27.02,0.0
2026-06-01T18:52:00Z,50.89,27.7,18.02,0.0
2026-06-01T18:52:30Z,46.8,20.0,15.3,1.04
2026-06-01T18:53:00Z,55.97,59.0,15.99,0.0
2026-06-01T18:53:30Z,56.53,37.7,23.96,0.41
2026-06-01T18:54:00Z,47.11,58.5,20.48,0.02
2026-06-01T18:54:30Z,48.6,50.1,18.86,0.0
2026-06-01T18:55:00Z,57.56,34.6,6.85,0.0
2026-06-01T18:55:30Z,51.51,24.0,24.49,1.18
2026-06-01T18:56:00Z,53.81,33.9,18.61,1.5
2026-06-01T18:56:30Z,49.34,40.1,22.34,0.8
2026-06-01T18:57:00Z,48.46,28.8,23.61,0.0
2026-06-01T18:57:30Z,52.87,56.3,23.43,0.0
2026-06-01T18:58:00Z,50.44,30.3,28.8,0.0
2026-06-01T18:58:30Z,50.28,38.6,24.25,0.0
2026-06-01T18:59:00Z,50.31,92.6,17.89,1.5
2026-06-01T18:59:30Z,43.75,41.1,23.34,0.0
2026-06-01T19:00:00Z,50.05,67.2,22.14,0.25
2026-06-01T19:00:30Z,50.65,33.2,26.22,0.03
2026-06-01T19:01:00Z,43.39,33.3,19.77,1.5
2026-06-01T19:01:30Z,58.44,60.4,26.17,0.0
2026-06-01T19:02:00Z,46.65,42.7,25.21,0.0
2026-06-01T19:02:30Z,53.06,25.4,12.94,0.71
2026-06-01T19:03:00Z,52.8,39.5,23.35,0.0
2026-06-01T19:03:30Z,53.34,25.7,22.87,1.3
2026-06-01T19:04:00Z,49.89,20.0,10.01,0.0
2026-06-01T19:04:30Z,49.6,48.9,26.93,1.2
2026-06-01T19:05:00Z,56.67,62.0,8.93,0.42
2026-06-01T19:05:30Z,51.26,20.0,22.1,0.0
2026-06-01T19:06:00Z,44.79,55.3,30.39,0.49
2026-06-01T19:06:30Z,51.03,20.0,31.79,0.0
2026-06-01T19:07:00Z,48.88,23.1,35.48,0.26
2026-06-01T19:07:30Z,46.79,20.0,24.76,0.0
2026-06-01T19:08:00Z,54.68,31.4,14.22,1.46
2026-06-01T19:08:30Z,47.82,47.2,28.45,0.0
2026-06-01T19:09:00Z,54.06,21.7,33.3,1.16
2026-06-01T19:09:30Z,49.09,20.0,30.79,0.0
2026-06-01T19:10:00Z,42.61,20.0,25.35,0.11
2026-06-01T19:10:30Z,56.2,28.0,25.33,1.19
2026-06-01T19:11:00Z,50.11,20.0,2.0,0.11
2026-06-01T19:11:30Z,59.06,40.8,16.79,0.0
2026-06-01T19:12:00Z,51.1,20.0,25.12,0.0
2026-06-01T19:12:30Z,53.27,20.0,22.56,1.05
2026-06-01T19:13:00Z,51.58,45.3,20.79,0.69
2026-06-01T19:13:30Z,54.42,31.3,14.95,0.0
